anonymous_id,novel,detection,ontology_id,spatial,temporal,kinetics_id_0,kinetics_id_1,kinetics_id_2,kinetics_id_3,kinetics_id_4,annotation_name_1,annotation_value_1,annotation_name_2,annotation_value_2,annotation_name_3,annotation_value_3,annotation_name_4,annotation_value_4
13fe7887-950c-4804-878b-865aa79a8e95.mp4,0,0,18,0,0,ice skating,hockey stop,longboarding,skateboarding,roller skating,Perspective,back,Location,indoors,On,Snow,NA,NA
5a547c53-39b6-4467-bcb8-9b2bd67624e6.mp4,0,0,16,0,0,punching person (boxing),wrestling,drop kicking,breakdancing,skipping rope,Perspective,side,Location,indoors,On,Mat,NA,NA
f9df6274-33c1-4926-974f-6af76b25af45.mp4,0,0,12,0,0,playing trombone,playing pan pipes,busking,playing trumpet,playing clarinet,Perspective,front,Location,indoors,What,Trombone,NA,NA
92ca3a05-bb2f-4836-8c34-826c166e3fd1.mp4,0,0,16,0,0,wrestling,contorting,bouncing on trampoline,drop kicking,punching person (boxing),Perspective,side,Location,outdoors,On,Mat,NA,NA
a11a81da-042f-49eb-9e47-df470e829185.mp4,0,0,6,0,0,riding a bike,biking through snow,motorcycling,driving tractor,jaywalking,Perspective,side,Location,outdoors,On,Cycle,NA,NA
42f1ef74-a1d9-4c43-b2c4-aceaa87e8396.mp4,0,0,12,0,0,playing clarinet,playing trombone,playing recorder,playing trumpet,playing saxophone,Perspective,side,Location,indoors,What,Trombone,NA,NA
1e975889-6461-4261-987b-d02e7b02e972.mp4,0,0,18,0,0,ice skating,skateboarding,hockey stop,roller skating,pirouetting,Perspective,side,Location,indoors,On,Snow,NA,NA
311c5a00-9382-4cac-ae08-beb1913e9267.mp4,0,0,23,0,0,belly dancing,backflip (human),wading through mud,walking the dog,yoga,Perspective,back,Location,outdoors,On,Snow,NA,NA
41821bcd-eed6-42f3-add8-5a718aaa63c9.avi,0,0,18,0,0,ice skating,roller skating,skateboarding,playing ice hockey,hockey stop,Perspective,side,Location,indoors,On,Snow,NA,NA
28d131a0-041e-405d-88d2-93dd003fe705.mp4,0,0,18,0,0,ice skating,skateboarding,playing ice hockey,roller skating,riding scooter,Perspective,back,Location,indoors,On,Snow,NA,NA
4b3b1967-705e-40b4-83ea-424102c7a1ab.mp4,0,0,12,0,0,playing trombone,playing clarinet,playing saxophone,playing trumpet,singing,Perspective,side,Location,indoors,What,Trombone,NA,NA
672a782a-477a-46bc-9d3e-686571c91bc8.mp4,0,0,16,0,0,wrestling,high jump,skipping rope,drop kicking,headbutting,Perspective,side,Location,indoors,On,Mat,NA,NA
67146a12-dcf8-4dad-8685-bc2baf2644ef.mp4,0,0,16,0,0,contorting,breakdancing,wrestling,headbutting,punching person (boxing),Perspective,bottom,Location,outdoors,On,Grass,NA,NA
36d155fc-9563-4c5e-b98f-dc00f559225a.mp4,0,0,12,0,0,playing clarinet,playing saxophone,playing organ,playing trombone,playing trumpet,Perspective,front,Location,indoors,What,Trombone,NA,NA
605cca35-788c-4bb5-9b73-cf4e15eae73e.mp4,0,0,12,0,0,playing trumpet,playing organ,playing trombone,playing saxophone,playing pan pipes,Perspective,front,Location,indoors,What,Trombone,NA,NA
d3bfca4d-b8f6-4057-9fdb-38c82a936e76.mp4,0,0,12,0,0,playing clarinet,playing trumpet,singing,playing organ,playing trombone,Perspective,front,Location,outdoors,What,Trombone,NA,NA
e8818530-bad6-421c-80da-9cb5eec60699.mp4,0,0,23,0,0,tightrope walking,walking the dog,walking through snow,belly dancing,rock climbing,Perspective,side,Location,outdoors,On,Snow,What,Dog
afa53c92-acb5-40b2-b2ef-4482de9ffb7e.mp4,0,0,12,0,0,singing,playing trombone,playing didgeridoo,playing clarinet,playing organ,Perspective,front,Location,indoors,What,Trumpet,NA,NA
45f2d7e7-0d34-4860-bf4f-9abea2c6277e.mp4,0,0,16,0,0,high jump,wrestling,punching person (boxing),breakdancing,headbutting,Perspective,side,Location,indoors,On,Mat,NA,NA
9d7c2d28-6362-40bb-b9ff-85f52f7aaf5d.avi,0,0,18,0,0,roller skating,hockey stop,ice skating,pirouetting,skateboarding,Perspective,side,Location,indoors,On,Snow,NA,NA
b3cec4fe-aa83-478d-aeef-9fcd68d54584.mp4,0,0,12,0,0,playing trumpet,playing trombone,playing saxophone,singing,playing recorder,Perspective,side,Location,indoors,What,Trombone,NA,NA
a9ff1e5d-76b6-4e13-8309-7978229cb6ed.mp4,0,0,18,0,0,ice skating,hockey stop,longboarding,playing ice hockey,skiing crosscountry,Perspective,front,Location,indoors,On,Snow,NA,NA
d44087b1-795b-4c7e-90ed-f90f0b6cdc8d.avi,0,0,27,0,0,punching bag,bowling,skateboarding,moon walking,dunking basketball,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
49d93889-abd0-4a72-85e1-2c3d27c70937.mp4,0,0,16,0,0,wrestling,drop kicking,contorting,bouncing on trampoline,breakdancing,Perspective,side,Location,indoors,On,Mat,NA,NA
a1d8c84e-d3b3-449b-8819-54a95194a295.mp4,0,0,12,0,0,playing recorder,playing trombone,playing didgeridoo,busking,playing trumpet,Perspective,side,Location,indoors,What,Trombone,NA,NA
270937f4-7ecf-404e-b546-b7ba5ee16940.mp4,0,0,12,0,0,playing trumpet,playing recorder,playing trombone,singing,playing didgeridoo,Perspective,front,Location,indoors,What,Trombone,NA,NA
56b848f0-d447-4cdc-915e-f7709b6f9c47.avi,0,0,27,0,0,dunking basketball,bottling,bowling,faceplanting,punching bag,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
4e4bf6f6-8cc0-44e8-a9ad-eac44b031714.avi,0,0,6,0,0,motorcycling,falling off bike,mowing lawn,riding unicycle,riding a bike,Perspective,front,Location,outdoors,On,Cycle,NA,NA
a3ce4844-f1a4-4c05-8661-ea4a6391da16.mp4,0,0,12,0,0,playing trombone,playing trumpet,playing pan pipes,playing didgeridoo,playing clarinet,Perspective,side,Location,indoors,What,Trumpet,NA,NA
84d8c33b-08db-423e-b2db-6c6b8afea43d.mp4,0,0,12,0,0,playing trombone,playing didgeridoo,playing trumpet,playing pan pipes,playing clarinet,Perspective,front,Location,indoors,What,Trombone,NA,NA
4b94cb14-5299-4ca7-ae74-8b1ee3dfab47.avi,0,0,18,0,0,ice skating,pirouetting,roller skating,jaywalking,playing ice hockey,Perspective,side,Location,indoors,On,Snow,NA,NA
afcc9635-e188-4901-8e5e-1d1313b80771.mp4,0,0,16,0,0,wrestling,bouncing on trampoline,breakdancing,high jump,drop kicking,Perspective,top,Location,indoors,On,Mat,NA,NA
f88b5e2a-c5c1-4cbf-b627-3dd34b6bdaca.mp4,0,0,12,0,0,playing trombone,playing trumpet,playing saxophone,singing,playing clarinet,Perspective,side,Location,indoors,What,Trombone,NA,NA
5b99de9e-83aa-4cb1-9941-ffd83d4a9938.mp4,0,0,4,0,0,rock climbing,chopping wood,throwing axe,archaeological excavation,shearing sheep,Perspective,side,Location,outdoors,With,Axe,On,Gravel
c471a18b-3c4d-4a10-99de-5a8d132b131e.mp4,0,0,23,0,0,moon walking,walking the dog,hammer throw,yoga,walking through snow,Perspective,back,Location,outdoors,On,Snow,What,NA
e59acfbc-6741-434b-b7af-26fa7540d51d.avi,0,0,0,0,0,using a sledge hammer,chopping wood,breaking boards,blowing glass,making horseshoes,Perspective,side,Location,outdoors,With,Hammer,NA,NA
dacde768-4ca4-46c7-8524-ffe4da4eeced.mp4,0,0,18,0,0,ice skating,roller skating,skateboarding,playing ice hockey,hockey stop,Perspective,front,Location,indoors,On,Snow,NA,NA
3877f4b1-7916-45e0-bf60-8eee69872469.mp4,0,0,12,0,0,playing trombone,playing trumpet,playing organ,playing clarinet,playing recorder,Perspective,front,Location,indoors,What,Trombone,NA,NA
548fb616-ead3-428b-8010-c0c5509a70bf.mp4,0,0,6,0,0,mowing lawn,driving tractor,falling off bike,biking through snow,crossing river,Perspective,front,Location,outdoors,On,Cycle,NA,NA
40cad27d-c80c-4def-9257-e0a4ed0f398d.mp4,0,0,12,0,0,playing trombone,playing trumpet,playing clarinet,playing organ,playing saxophone,Perspective,front,Location,indoors,What,Trumpet,NA,NA
b06ebd8e-2d94-49b2-93c9-d3819b8b7bf1.mp4,0,0,0,0,0,making horseshoes,using bagging machine,rope pushdown,chiseling stone,chopping wood,Perspective,side,Location,indoors,With,Foot,NA,NA
1c71cb4f-1329-42b8-a012-5d68f0f378b4.mp4,0,0,16,0,0,high jump,wrestling,drop kicking,high kick,skipping rope,Perspective,side,Location,indoors,On,Mat,NA,NA
50cc0264-b26c-45a9-872d-98a6f3fd1cc3.mp4,0,0,18,0,0,longboarding,ice skating,roller skating,jaywalking,skiing crosscountry,Perspective,back,Location,outdoors,On,Snow,NA,NA
f5c35f0e-50cd-45f4-b682-b1984755136a.mp4,0,0,27,0,0,bowling,playing basketball,dunking basketball,using segway,bottling,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
e0e28861-45a6-470e-9933-e781c5cceb42.mp4,0,0,18,0,0,ice skating,playing ice hockey,roller skating,riding scooter,hockey stop,Perspective,side,Location,outdoors,On,Pavement,NA,NA
be005131-7e3c-420d-a964-2400907a30ed.mp4,0,0,12,0,0,singing,playing trombone,playing recorder,playing didgeridoo,playing organ,Perspective,front,Location,indoors,What,Trombone,NA,NA
a284840e-5896-4164-bde2-ba002e0c74e0.avi,0,0,27,0,0,bowling,skateboarding,bottling,playing basketball,dunking basketball,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
49970435-1582-4db5-bd2a-4fdf48491ab7.avi,0,0,6,0,0,jaywalking,mowing lawn,driving tractor,land sailing,crossing river,Perspective,side,Location,outdoors,On,Cycle,NA,NA
4876879e-8a3b-46f2-bca7-64c209d5735f.mp4,0,0,18,0,0,hockey stop,ice skating,playing ice hockey,longboarding,roller skating,Perspective,back,Location,outdoors,On,Pavement,NA,NA
b13757e3-8d81-48fd-bd05-695a521a02c4.avi,0,0,27,0,0,bowling,bottling,capoeira,using segway,dunking basketball,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
1bb47c61-1bcd-44e3-8c9f-0ca52e1bb8bf.mp4,0,0,4,0,0,chopping wood,rock climbing,planing wood,climbing a rope,throwing axe,Perspective,back,Location,outdoors,With,Axe,On,Grass
af626c9c-76a9-48fa-abe2-a582d081b6a1.avi,0,0,18,0,0,roller skating,jaywalking,hockey stop,skateboarding,ice skating,Perspective,side,Location,indoors,On,Snow,NA,NA
6790b1e8-2a60-4ced-a240-7f4e47f149bd.mp4,0,0,4,0,0,chopping wood,rock climbing,shearing sheep,singing,throwing axe,Perspective,front,Location,indoors,With,Axe,On,Grass
6645e35d-b358-4172-8dea-3ae1f8b59a54.mp4,0,0,18,0,0,roller skating,ice skating,hockey stop,playing ice hockey,riding scooter,Perspective,side,Location,indoors,On,Snow,NA,NA
87ffad05-c878-4d5b-988a-86c9f1c9a50e.mp4,0,0,4,0,0,chopping wood,using a sledge hammer,planing wood,rock climbing,throwing axe,Perspective,side,Location,outdoors,With,Axe,On,Grass
eaecdea0-59e5-447c-b660-7f32064f3d0a.mp4,0,0,12,0,0,playing trombone,playing clarinet,playing recorder,playing trumpet,playing saxophone,Perspective,side,Location,indoors,What,Trombone,NA,NA
fec1710e-f504-4f50-9c3c-1733348c5c40.mp4,0,0,18,0,0,ice skating,roller skating,hockey stop,jaywalking,pirouetting,Perspective,back,Location,outdoors,On,Pavement,NA,NA
9524ea56-c159-4160-8271-abf7d3a84d3a.avi,0,0,0,0,0,chopping wood,using a sledge hammer,rope pushdown,blowing glass,breaking boards,Perspective,front,Location,outdoors,With,Hammer,NA,NA
8573a3ac-534c-4d7c-bd56-5116aa364d7c.mp4,0,0,16,0,0,wrestling,high kick,drop kicking,bouncing on trampoline,contorting,Perspective,side,Location,indoors,On,Mat,NA,NA
7a5fcad0-501a-46e3-87ab-8d66470c1554.mp4,0,0,12,0,0,playing trombone,playing saxophone,playing trumpet,singing,playing pan pipes,Perspective,back,Location,indoors,What,Trombone,NA,NA
983c449a-ce1c-4e7d-8f64-b3faefe7b415.avi,0,0,18,0,0,pirouetting,ice skating,longboarding,hockey stop,roller skating,Perspective,side,Location,indoors,On,Snow,NA,NA
55fcf4b2-5dfc-44ed-8edc-c199030988ad.mp4,0,0,0,0,0,using a sledge hammer,chopping wood,breaking boards,making horseshoes,chiseling stone,Perspective,side,Location,indoors,With,Foot,NA,NA
0c44b4ae-68ea-4bfd-8de8-37625f129f06.mp4,0,0,6,0,0,land sailing,mowing lawn,crossing river,jaywalking,riding unicycle,Perspective,back,Location,outdoors,On,Cycle,NA,NA
d9e651e6-7783-4e26-a973-83582a918ce1.mp4,0,0,12,0,0,playing clarinet,playing trombone,playing recorder,playing didgeridoo,playing trumpet,Perspective,front,Location,indoors,What,Trombone,NA,NA
9a8abad6-2624-4172-acfa-a147e7fcedea.mp4,0,0,12,0,0,playing clarinet,playing trumpet,playing trombone,playing pan pipes,busking,Perspective,side,Location,indoors,What,Trombone,NA,NA
a374e9c2-9baf-4e35-81cb-f1c9416a2e5c.mp4,0,0,16,0,0,breakdancing,drop kicking,wrestling,bouncing on trampoline,contorting,Perspective,side,Location,indoors,On,Mat,NA,NA
ea1d4259-9d15-4499-b0d2-33ba9e679134.mp4,0,0,23,0,0,walking the dog,hammer throw,yoga,walking through snow,belly dancing,Perspective,back,Location,outdoors,On,Pavement,What,NA
1c862e0f-e1da-4bbb-9a7f-7c66dfd3dfb4.mp4,0,0,4,0,0,chopping wood,archaeological excavation,rock climbing,using a sledge hammer,climbing a rope,Perspective,side,Location,outdoors,With,Axe,On,Pavement
dc1cb44e-41e6-4769-94be-28c1c0de9f2b.mp4,0,0,6,0,0,biking through snow,driving tractor,riding a bike,jaywalking,motorcycling,Perspective,side,Location,outdoors,On,Cycle,NA,NA
9323e8cd-9c0d-4794-be85-04b76e0328fd.mp4,0,0,6,0,0,mowing lawn,riding a bike,falling off bike,driving tractor,jaywalking,Perspective,front,Location,outdoors,On,Cycle,NA,NA
d8e8539e-77b1-420e-8474-fa9ddd4f4f20.mp4,0,0,6,0,0,mowing lawn,riding unicycle,crossing river,driving tractor,riding a bike,Perspective,front,Location,outdoors,On,Cycle,NA,NA
f555919c-cfb9-4ca2-b091-e4cfa28cda97.mp4,0,0,12,0,0,playing clarinet,playing trumpet,playing recorder,playing trombone,playing saxophone,Perspective,front,Location,indoors,What,Trombone,NA,NA
0554d7d2-e7c8-41fb-a4d2-6000fc9daddb.mp4,0,0,12,0,0,playing clarinet,playing didgeridoo,playing trombone,busking,playing pan pipes,Perspective,side,Location,indoors,What,Trumpet,NA,NA
591c54fe-46ba-453a-b818-23b74f90df53.mp4,0,0,6,0,0,jaywalking,biking through snow,crossing river,land sailing,riding unicycle,Perspective,back,Location,outdoors,On,Cycle,NA,NA
7b07168b-ee41-4b72-8cf6-51999c414022.avi,0,0,27,0,0,bowling,dunking basketball,capoeira,faceplanting,punching bag,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
52581c3a-af69-4793-9b08-505b399c407e.mp4,0,0,12,0,0,playing organ,playing trombone,playing clarinet,playing trumpet,playing didgeridoo,Perspective,side,Location,outdoors,What,Trumpet,NA,NA
9497abed-4436-4ce1-b791-3a6feb09b68c.avi,0,0,6,0,0,land sailing,driving tractor,falling off bike,riding a bike,riding unicycle,Perspective,side,Location,outdoors,On,Cycle,NA,NA
9ad27418-221c-4666-9961-9acfeb8a62f5.mp4,0,0,0,0,0,chiseling stone,chopping wood,blowing glass,using a sledge hammer,making horseshoes,Perspective,side,Location,indoors,With,Hand,NA,NA
a4b1bf1f-ea42-418b-97c4-cbfaa418c025.avi,0,0,27,0,0,bowling,using segway,dunking basketball,punching bag,capoeira,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
da488c56-8a26-42d5-94b4-3a7d5e4f1155.mp4,0,0,16,0,0,wrestling,high jump,skipping rope,high kick,punching person (boxing),Perspective,side,Location,outdoors,On,Mat,NA,NA
2e54b831-0d56-4bc2-94d5-c522403b19ff.mp4,0,0,18,0,0,ice skating,pirouetting,playing ice hockey,roller skating,skiing crosscountry,Perspective,side,Location,indoors,On,Snow,NA,NA
fc633836-fd07-46d1-a3b1-b130b3b07a4f.avi,0,0,6,0,0,mowing lawn,crossing river,jaywalking,land sailing,driving tractor,Perspective,back,Location,outdoors,On,Cycle,NA,NA
2b08e75a-2b67-4833-a34e-6eda10652b65.mp4,0,0,18,0,0,playing ice hockey,hockey stop,ice skating,roller skating,longboarding,Perspective,side,Location,outdoors,On,Pavement,NA,NA
a80c90b9-a8a4-4aa3-9e40-3ab54db6ca5c.mp4,0,0,23,0,0,belly dancing,wading through mud,hammer throw,moon walking,walking through snow,Perspective,back,Location,outdoors,On,Snow,What,NA
a351406f-dc11-4912-b53c-98c66613cdeb.avi,0,0,27,0,0,bowling,playing basketball,punching bag,bottling,capoeira,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
b7d016a5-5e38-4262-885e-19038b64b2cd.mp4,0,0,12,0,0,busking,playing trombone,playing organ,playing clarinet,playing saxophone,Perspective,front,Location,outdoors,What,Trumpet,NA,NA
601d332c-6d69-409d-b388-b1914496e567.mp4,0,0,12,0,0,playing trombone,playing clarinet,playing saxophone,playing pan pipes,busking,Perspective,front,Location,indoors,What,Trombone,NA,NA
63540985-5c9a-4fac-a2dc-ac1db73eaf26.avi,0,0,18,0,0,roller skating,ice skating,playing ice hockey,riding scooter,longboarding,Perspective,side,Location,indoors,On,Snow,NA,NA
b4a48f8f-c7fa-448b-9d87-891c76d56af4.mp4,0,0,18,0,0,roller skating,ice skating,pirouetting,longboarding,playing ice hockey,Perspective,side,Location,outdoors,On,Snow,NA,NA
81021a98-611c-40df-aee6-a565c6e5741e.mp4,0,0,18,0,0,ice skating,skateboarding,pirouetting,roller skating,longboarding,Perspective,side,Location,outdoors,On,Snow,NA,NA
6f0f33bb-5b5b-43f3-8825-f33a092b9368.mp4,0,0,16,0,0,high jump,wrestling,contorting,high kick,bouncing on trampoline,Perspective,top,Location,indoors,On,Mat,NA,NA
bc1ff49d-da8f-4c23-8b62-87d17f287529.mp4,0,0,18,0,0,hockey stop,longboarding,ice skating,riding scooter,roller skating,Perspective,front,Location,indoors,On,Snow,NA,NA
fe3a219d-6467-4e2c-904e-6a33fea16b16.mp4,0,0,16,0,0,skipping rope,wrestling,bouncing on trampoline,headbutting,high jump,Perspective,side,Location,indoors,On,Mat,NA,NA
c9ea0e7d-deea-43fa-be91-e93e952f24ae.mp4,0,0,16,0,0,wrestling,high jump,skipping rope,contorting,drop kicking,Perspective,side,Location,indoors,On,Mat,NA,NA
ad12fb97-16fe-4060-b394-f80a3714bc31.mp4,0,0,16,0,0,drop kicking,bouncing on trampoline,wrestling,high jump,skipping rope,Perspective,side,Location,indoors,On,Mat,NA,NA
5afb39af-66aa-40a4-b9cb-2662a1ce0c41.mp4,0,0,12,0,0,playing trombone,playing trumpet,playing didgeridoo,busking,playing recorder,Perspective,front,Location,indoors,What,Trombone,NA,NA
a1cdddee-7581-40d8-b4de-4547b1de4ac9.mp4,0,0,23,0,0,rock climbing,moon walking,belly dancing,wading through mud,walking through snow,Perspective,side,Location,outdoors,On,Snow,What,NA
4593c5a2-24c7-4594-ad1f-2950e5880811.mp4,0,0,18,0,0,ice skating,longboarding,hockey stop,pirouetting,roller skating,Perspective,front,Location,indoors,On,Snow,NA,NA
a5ae334a-281f-454f-aec2-9b8ad8ceee75.mp4,0,0,23,0,0,belly dancing,wading through mud,tightrope walking,walking the dog,yoga,Perspective,top,Location,outdoors,On,Snow,NA,NA
8709ef2f-264b-47a3-989a-3e358ed5d558.mp4,0,0,18,0,0,ice skating,skateboarding,skiing crosscountry,roller skating,hockey stop,Perspective,side,Location,indoors,On,Snow,NA,NA
d43a1c3e-e0aa-4e9b-b089-eae06db0db34.mp4,0,0,18,0,0,roller skating,ice skating,skiing crosscountry,playing ice hockey,pirouetting,Perspective,side,Location,indoors,On,Snow,NA,NA
0c7243f5-2830-45f9-807c-5d3b37759169.mp4,1,1,30,0,0,swing dancing,salsa dancing,breakdancing,skipping rope,jumpstyle dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
18f1b72a-8e2d-4a89-9a2b-3c581d7a2107.mp4,1,1,30,0,0,skipping rope,breakdancing,swing dancing,salsa dancing,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
d806fe53-0764-4af3-a2d5-f1ee322b6232.mp4,1,1,30,0,0,capoeira,breakdancing,skipping rope,salsa dancing,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
feb7f7bc-8469-4ec5-9944-8527fb66c6b6.avi,0,1,0,0,0,using a sledge hammer,making horseshoes,chiseling stone,breaking boards,chopping wood,Perspective,back,Location,outdoors,With,Hammer,NA,NA
dc847db4-30c8-4ad0-b49d-3a6910d5b786.mp4,0,1,18,0,0,jaywalking,ice skating,longboarding,skateboarding,riding scooter,Perspective,side,Location,indoors,On,Snow,NA,NA
9ba3f42d-bad3-43c3-8006-471448d21f68.mp4,0,1,12,0,0,playing trombone,playing clarinet,singing,playing recorder,playing saxophone,Perspective,back,Location,outdoors,What,Trombone,NA,NA
75fa0ade-83e9-40c5-a547-aa48ed7e7dc3.mp4,0,1,12,0,0,playing trombone,playing trumpet,playing saxophone,playing clarinet,playing organ,Perspective,side,Location,indoors,What,Trombone,NA,NA
b27f63f7-c8d2-428b-abd6-ff1e39dca0b8.mp4,0,1,16,0,0,headbutting,wrestling,high kick,high jump,breakdancing,Perspective,back,Location,indoors,On,Mat,NA,NA
f42bc14c-9920-4002-a542-d815a3d17ff5.mp4,1,1,30,0,0,breakdancing,salsa dancing,robot dancing,capoeira,skipping rope,Perspective,side,Location,indoors,On,HardWood,NA,NA
2a5034d9-49d7-43e4-ae6a-d7818dee264d.mp4,0,1,12,0,0,playing trombone,playing pan pipes,playing clarinet,playing trumpet,playing saxophone,Perspective,top,Location,indoors,What,Trombone,NA,NA
a8771f7b-5a9d-4db3-b8bd-35478f9ca760.avi,0,1,18,0,0,hockey stop,playing ice hockey,ice skating,pirouetting,longboarding,Perspective,side,Location,indoors,On,Snow,NA,NA
e380a24d-da2a-4a1f-8bfb-0652f7bd1533.mp4,1,1,30,0,0,moon walking,dancing charleston,salsa dancing,tap dancing,breakdancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
ff795384-fe1e-4192-b947-351b696e392e.mp4,0,1,16,0,0,punching person (boxing),breakdancing,bouncing on trampoline,skipping rope,wrestling,Perspective,side,Location,indoors,On,Mat,NA,NA
fdf8ad0b-fa4e-4227-86cb-24c20c8734b4.mp4,1,1,30,0,0,dancing charleston,salsa dancing,capoeira,tap dancing,jumpstyle dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
e64b6585-ad3d-4c1a-94fc-384da5350731.avi,0,1,18,0,0,hockey stop,ice skating,pirouetting,roller skating,playing ice hockey,Perspective,side,Location,indoors,On,Snow,NA,NA
97c0f3f8-8832-4a1b-8246-9cae78b3881d.avi,0,1,0,0,0,playing xylophone,breaking boards,chopping wood,blowing glass,making horseshoes,Perspective,side,Location,indoors,With,Hammer,NA,NA
66322d60-9b14-4d3e-8454-cba4651cc8fc.avi,0,1,23,0,0,yoga,belly dancing,tightrope walking,rock climbing,walking through snow,Perspective,side,Location,indoors,On,Pavement,What,Dog
942e01cc-140a-4fde-b8d2-8092401ad8ee.mp4,0,1,4,0,0,shearing sheep,chopping wood,rock climbing,planing wood,archery,Perspective,side,Location,outdoors,With,Axe,On,Grass
9093c4c8-8035-427c-b262-a56e2155dcb9.avi,0,1,6,0,0,driving tractor,riding a bike,land sailing,riding unicycle,jaywalking,Perspective,side,Location,outdoors,On,Cycle,NA,NA
540456f1-996a-4ba9-b731-98a327b4c080.mp4,0,1,12,0,0,playing trombone,playing recorder,playing clarinet,playing saxophone,playing didgeridoo,Perspective,front,Location,indoors,What,Trombone,NA,NA
c8f9d0ca-533d-4441-8ebc-df90c0ce7dfc.mp4,0,1,12,0,0,playing pan pipes,playing trombone,playing trumpet,playing recorder,playing saxophone,Perspective,side,Location,indoors,What,Trombone,NA,NA
44cc20c0-3743-4e59-a8a6-d0b92e9f7796.avi,1,1,30,0,0,salsa dancing,tap dancing,breakdancing,moon walking,dancing charleston,Perspective,side,Location,indoors,On,HardWood,NA,NA
9f2d6e8f-e573-4002-8822-4057498ee034.avi,0,1,6,0,0,crossing river,riding unicycle,mowing lawn,driving tractor,riding a bike,Perspective,side,Location,outdoors,On,Cycle,NA,NA
e7b82261-13e5-494d-856b-783cbffcd1f6.avi,1,1,30,0,0,robot dancing,salsa dancing,skipping rope,breakdancing,capoeira,Perspective,side,Location,indoors,On,HardWood,NA,NA
c54a1e10-57bd-46ab-b0bb-9aefd9d5fe1d.avi,1,1,30,0,0,salsa dancing,jumpstyle dancing,capoeira,tap dancing,moon walking,Perspective,side,Location,indoors,On,HardWood,NA,NA
fba7699b-551e-414b-afb0-07b2c77eadd9.avi,0,1,6,0,0,motorcycling,mowing lawn,riding unicycle,driving tractor,crossing river,Perspective,side,Location,outdoors,On,Cycle,NA,NA
008d9a62-4af4-4cfb-af0e-dfef42f0758c.mp4,0,1,12,0,0,playing trombone,playing organ,playing recorder,playing trumpet,busking,Perspective,front,Location,indoors,What,Trumpet,NA,NA
a3e2224e-1784-45b4-a202-1d3df41346c4.mp4,0,1,12,0,0,playing trombone,singing,playing trumpet,playing saxophone,playing organ,Perspective,front,Location,indoors,What,Trumpet,NA,NA
faced831-1e5c-4247-88c1-09c9115de256.avi,0,1,6,0,0,riding a bike,riding unicycle,land sailing,falling off bike,driving tractor,Perspective,side,Location,outdoors,On,Cycle,NA,NA
59964f65-68fa-4839-b2c2-037ebc2a57ac.mp4,0,1,23,0,0,belly dancing,walking the dog,moon walking,backflip (human),hammer throw,Perspective,back,Location,outdoors,On,Snow,NA,NA
4dbee7e8-ea46-4d39-a6f9-23073aaa57cb.mp4,0,1,16,0,0,wrestling,bouncing on trampoline,breakdancing,high kick,contorting,Perspective,side,Location,indoors,On,Mat,NA,NA
a96e86b7-15c6-4071-8aeb-3276c5715872.mp4,0,1,12,0,0,playing trombone,playing pan pipes,busking,singing,playing recorder,Perspective,front,Location,indoors,What,Trombone,NA,NA
cc5e41a5-f25b-423e-96e4-ce0ee5e780cb.avi,1,1,30,0,0,salsa dancing,capoeira,robot dancing,breakdancing,swing dancing,Perspective,side,Location,indoors,On,HardWood,NA,NA
0fa0921a-1230-42a4-b89d-d5ac2b62c2f2.mp4,0,1,6,0,0,mowing lawn,falling off bike,riding a bike,crossing river,motorcycling,Perspective,front,Location,outdoors,On,Cycle,NA,NA
62c49ef9-4e2e-4664-b58e-2f4ba4c83043.avi,0,1,23,0,0,walking the dog,belly dancing,wading through mud,hammer throw,backflip (human),Perspective,front,Location,outdoors,On,Gravel,What,Dog
38d804ce-77fb-4324-bf89-c2d5662ad91e.mp4,0,1,12,0,0,playing didgeridoo,singing,playing trumpet,playing trombone,playing recorder,Perspective,front,Location,indoors,What,Trombone,NA,NA
ee08e2c1-44c8-4262-9e57-0b3689920a99.mp4,0,1,12,0,0,singing,playing trombone,playing trumpet,playing pan pipes,busking,Perspective,front,Location,indoors,What,Trumpet,NA,NA
27bdce61-a2cd-4fac-8e7a-759fdbf56d7b.avi,0,1,27,0,0,bowling,capoeira,bottling,moon walking,faceplanting,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
850ea785-850f-4e58-afb8-11ee93776cb0.avi,0,1,27,0,0,bowling,moon walking,dunking basketball,faceplanting,playing basketball,Perspective,back,Location,indoors,On,WoodFloor,NA,NA
1b0d33ab-453e-4c86-952b-e11d4f5ecbe9.mp4,0,1,16,0,0,wrestling,breakdancing,contorting,high jump,bouncing on trampoline,Perspective,side,Location,indoors,On,Mat,NA,NA
